순번,기준년,기준월,행정동코드,행정동명,성별코드,성별,요일코드,요일,시간대코드,시간대,유동인구수,시간당 평균 유동인구수,데이터생성일자
282,2021,1,3017054000,변동,m,남성,0,일요일,1,출근,15059.87,7529.94,20230104
283,2021,1,3017054000,변동,f,여성,0,일요일,2,주간,102292.69,11365.86,20230104
284,2021,1,3017054000,변동,m,남성,0,일요일,2,주간,114412.02,12712.45,20230104
285,2021,1,3017054000,변동,f,여성,0,일요일,3,퇴근,29072.83,14536.42,20230104
286,2021,1,3017054000,변동,m,남성,0,일요일,3,퇴근,31357.7,15678.85,20230104
287,2021,1,3017054000,변동,f,여성,0,일요일,4,저녁,59274.97,14818.74,20230104
288,2021,1,3017054000,변동,m,남성,0,일요일,4,저녁,61100.97,15275.24,20230104
289,2021,1,3017054000,변동,f,여성,0,일요일,5,야간,30519.03,4359.86,20230104
290,2021,1,3017054000,변동,m,남성,0,일요일,5,야간,34755.68,4965.1,20230104
291,2021,1,3017054000,변동,f,여성,1,월요일,1,출근,11517.34,5758.67,20230104
292,2021,1,3017054000,변동,m,남성,1,월요일,1,출근,12771.18,6385.59,20230104
293,2021,1,3017054000,변동,f,여성,1,월요일,2,주간,90520.19,10057.8,20230104
294,2021,1,3017054000,변동,m,남성,1,월요일,2,주간,92772.98,10308.11,20230104
295,2021,1,3017054000,변동,f,여성,1,월요일,3,퇴근,24795.32,12397.66,20230104
296,2021,1,3017054000,변동,m,남성,1,월요일,3,퇴근,25606.97,12803.49,20230104
297,2021,1,3017054000,변동,f,여성,1,월요일,4,저녁,50580.38,12645.09,20230104
298,2021,1,3017054000,변동,m,남성,1,월요일,4,저녁,50940.16,12735.04,20230104
299,2021,1,3017054000,변동,f,여성,1,월요일,5,야간,21046.17,3006.6,20230104
300,2021,1,3017054000,변동,m,남성,1,월요일,5,야간,23886.52,3412.36,20230104
301,2021,1,3017054000,변동,f,여성,2,화요일,1,출근,11309.97,5654.99,20230104
302,2021,1,3017054000,변동,m,남성,2,화요일,1,출근,12502.69,6251.35,20230104
303,2021,1,3017054000,변동,f,여성,2,화요일,2,주간,89441.55,9937.95,20230104
304,2021,1,3017054000,변동,m,남성,2,화요일,2,주간,91689.38,10187.71,20230104
305,2021,1,3017054000,변동,f,여성,2,화요일,3,퇴근,24799.22,12399.61,20230104
306,2021,1,3017054000,변동,m,남성,2,화요일,3,퇴근,25350.94,12675.47,20230104
307,2021,1,3017054000,변동,f,여성,2,화요일,4,저녁,51182.19,12795.55,20230104
308,2021,1,3017054000,변동,m,남성,2,화요일,4,저녁,50773.43,12693.36,20230104
309,2021,1,3017054000,변동,f,여성,2,화요일,5,야간,21371.01,3053,20230104
310,2021,1,3017054000,변동,m,남성,2,화요일,5,야간,22397.38,3199.63,20230104
311,2021,1,3017054000,변동,f,여성,3,수요일,1,출근,11650.06,5825.03,20230104
312,2021,1,3017054000,변동,m,남성,3,수요일,1,출근,13066.38,6533.19,20230104
313,2021,1,3017054000,변동,f,여성,3,수요일,2,주간,89127.86,9903.1,20230104
314,2021,1,3017054000,변동,m,남성,3,수요일,2,주간,91910.09,10212.23,20230104
315,2021,1,3017054000,변동,f,여성,3,수요일,3,퇴근,25062.48,12531.24,20230104
316,2021,1,3017054000,변동,m,남성,3,수요일,3,퇴근,25914.97,12957.49,20230104
317,2021,1,3017054000,변동,f,여성,3,수요일,4,저녁,51163.83,12790.96,20230104
318,2021,1,3017054000,변동,m,남성,3,수요일,4,저녁,51572.98,12893.24,20230104
319,2021,1,3017054000,변동,f,여성,3,수요일,5,야간,21253.39,3036.2,20230104
320,2021,1,3017054000,변동,m,남성,3,수요일,5,야간,23591.3,3370.19,20230104
321,2021,1,3017054000,변동,f,여성,4,목요일,1,출근,11586.67,5793.34,20230104
322,2021,1,3017054000,변동,m,남성,4,목요일,1,출근,12779.6,6389.8,20230104
323,2021,1,3017054000,변동,f,여성,4,목요일,2,주간,89828.26,9980.92,20230104
324,2021,1,3017054000,변동,m,남성,4,목요일,2,주간,92088.23,10232.03,20230104
325,2021,1,3017054000,변동,f,여성,4,목요일,3,퇴근,24717.34,12358.67,20230104
326,2021,1,3017054000,변동,m,남성,4,목요일,3,퇴근,25857.63,12928.82,20230104
327,2021,1,3017054000,변동,f,여성,4,목요일,4,저녁,50746.94,12686.73,20230104
328,2021,1,3017054000,변동,m,남성,4,목요일,4,저녁,50935.26,12733.82,20230104
329,2021,1,3017054000,변동,f,여성,4,목요일,5,야간,21287.68,3041.1,20230104
330,2021,1,3017054000,변동,m,남성,4,목요일,5,야간,23337.19,3333.89,20230104
331,2021,1,3017054000,변동,f,여성,5,금요일,1,출근,14461.48,7230.74,20230104
332,2021,1,3017054000,변동,m,남성,5,금요일,1,출근,16049.04,8024.52,20230104
333,2021,1,3017054000,변동,f,여성,5,금요일,2,주간,110132.06,12236.9,20230104
334,2021,1,3017054000,변동,m,남성,5,금요일,2,주간,114979.23,12775.47,20230104
335,2021,1,3017054000,변동,f,여성,5,금요일,3,퇴근,30411.74,15205.87,20230104
336,2021,1,3017054000,변동,m,남성,5,금요일,3,퇴근,31858.78,15929.39,20230104
337,2021,1,3017054000,변동,f,여성,5,금요일,4,저녁,62167.56,15541.89,20230104
338,2021,1,3017054000,변동,m,남성,5,금요일,4,저녁,64324.19,16081.05,20230104
339,2021,1,3017054000,변동,f,여성,5,금요일,5,야간,27466.36,3923.77,20230104
340,2021,1,3017054000,변동,m,남성,5,금요일,5,야간,30320.98,4331.57,20230104
341,2021,1,3017054000,변동,f,여성,6,토요일,1,출근,14102.43,7051.22,20230104
342,2021,1,3017054000,변동,m,남성,6,토요일,1,출근,15833.23,7916.62,20230104
343,2021,1,3017054000,변동,f,여성,6,토요일,2,주간,105803.05,11755.89,20230104
344,2021,1,3017054000,변동,m,남성,6,토요일,2,주간,117906.77,13100.75,20230104
345,2021,1,3017054000,변동,f,여성,6,토요일,3,퇴근,29354.73,14677.37,20230104
346,2021,1,3017054000,변동,m,남성,6,토요일,3,퇴근,32234.33,16117.17,20230104
347,2021,1,3017054000,변동,f,여성,6,토요일,4,저녁,60439.56,15109.89,20230104
348,2021,1,3017054000,변동,m,남성,6,토요일,4,저녁,63450.48,15862.62,20230104
349,2021,1,3017054000,변동,f,여성,6,토요일,5,야간,29454.32,4207.76,20230104
350,2021,1,3017054000,변동,m,남성,6,토요일,5,야간,33022.67,4717.53,20230104
351,2021,1,3017055000,용문동,f,여성,0,일요일,1,출근,13804,6902,20230104
352,2021,1,3017055000,용문동,m,남성,0,일요일,1,출근,14734.25,7367.13,20230104
353,2021,1,3017055000,용문동,f,여성,0,일요일,2,주간,94925.42,10547.27,20230104
354,2021,1,3017055000,용문동,m,남성,0,일요일,2,주간,100578.91,11175.44,20230104
355,2021,1,3017055000,용문동,f,여성,0,일요일,3,퇴근,25445.42,12722.71,20230104
356,2021,1,3017055000,용문동,m,남성,0,일요일,3,퇴근,26558.39,13279.2,20230104
357,2021,1,3017055000,용문동,f,여성,0,일요일,4,저녁,52307.33,13076.83,20230104
358,2021,1,3017055000,용문동,m,남성,0,일요일,4,저녁,53177.57,13294.39,20230104
359,2021,1,3017055000,용문동,f,여성,0,일요일,5,야간,33501.72,4785.96,20230104
360,2021,1,3017055000,용문동,m,남성,0,일요일,5,야간,36994.02,5284.86,20230104
361,2021,1,3017055000,용문동,f,여성,1,월요일,1,출근,11954.23,5977.12,20230104
362,2021,1,3017055000,용문동,m,남성,1,월요일,1,출근,11876.43,5938.22,20230104
363,2021,1,3017055000,용문동,f,여성,1,월요일,2,주간,91625.92,10180.66,20230104
364,2021,1,3017055000,용문동,m,남성,1,월요일,2,주간,84696.6,9410.73,20230104
365,2021,1,3017055000,용문동,f,여성,1,월요일,3,퇴근,22924.76,11462.38,20230104
366,2021,1,3017055000,용문동,m,남성,1,월요일,3,퇴근,22471.85,11235.93,20230104
367,2021,1,3017055000,용문동,f,여성,1,월요일,4,저녁,45240.3,11310.08,20230104
368,2021,1,3017055000,용문동,m,남성,1,월요일,4,저녁,44071.78,11017.95,20230104
369,2021,1,3017055000,용문동,f,여성,1,월요일,5,야간,23808.24,3401.18,20230104
370,2021,1,3017055000,용문동,m,남성,1,월요일,5,야간,24399.75,3485.68,20230104
371,2021,1,3017055000,용문동,f,여성,2,화요일,1,출근,11428.14,5714.07,20230104
372,2021,1,3017055000,용문동,m,남성,2,화요일,1,출근,11688.36,5844.18,20230104
373,2021,1,3017055000,용문동,f,여성,2,화요일,2,주간,90544.9,10060.54,20230104
374,2021,1,3017055000,용문동,m,남성,2,화요일,2,주간,83034.86,9226.1,20230104
375,2021,1,3017055000,용문동,f,여성,2,화요일,3,퇴근,23121.45,11560.73,20230104
376,2021,1,3017055000,용문동,m,남성,2,화요일,3,퇴근,22373.55,11186.78,20230104
377,2021,1,3017055000,용문동,f,여성,2,화요일,4,저녁,45113.22,11278.31,20230104
378,2021,1,3017055000,용문동,m,남성,2,화요일,4,저녁,44646.72,11161.68,20230104
379,2021,1,3017055000,용문동,f,여성,2,화요일,5,야간,22776.99,3253.86,20230104
380,2021,1,3017055000,용문동,m,남성,2,화요일,5,야간,23849.94,3407.13,20230104
381,2021,1,3017055000,용문동,f,여성,3,수요일,1,출근,11834.54,5917.27,20230104
382,2021,1,3017055000,용문동,m,남성,3,수요일,1,출근,11849.35,5924.68,20230104
383,2021,1,3017055000,용문동,f,여성,3,수요일,2,주간,91744.03,10193.78,20230104
384,2021,1,3017055000,용문동,m,남성,3,수요일,2,주간,84116.24,9346.25,20230104
385,2021,1,3017055000,용문동,f,여성,3,수요일,3,퇴근,23283.78,11641.89,20230104
386,2021,1,3017055000,용문동,m,남성,3,수요일,3,퇴근,22597.77,11298.89,20230104
387,2021,1,3017055000,용문동,f,여성,3,수요일,4,저녁,45886.39,11471.6,20230104
388,2021,1,3017055000,용문동,m,남성,3,수요일,4,저녁,45391.54,11347.89,20230104
389,2021,1,3017055000,용문동,f,여성,3,수요일,5,야간,23156.34,3308.05,20230104
390,2021,1,3017055000,용문동,m,남성,3,수요일,5,야간,23873.89,3410.56,20230104
391,2021,1,3017055000,용문동,f,여성,4,목요일,1,출근,11855.94,5927.97,20230104
392,2021,1,3017055000,용문동,m,남성,4,목요일,1,출근,12356.19,6178.1,20230104
393,2021,1,3017055000,용문동,f,여성,4,목요일,2,주간,89912.82,9990.32,20230104
394,2021,1,3017055000,용문동,m,남성,4,목요일,2,주간,83179.84,9242.2,20230104
395,2021,1,3017055000,용문동,f,여성,4,목요일,3,퇴근,22876.7,11438.35,20230104
396,2021,1,3017055000,용문동,m,남성,4,목요일,3,퇴근,22107.04,11053.52,20230104
397,2021,1,3017055000,용문동,f,여성,4,목요일,4,저녁,45319.59,11329.9,20230104
398,2021,1,3017055000,용문동,m,남성,4,목요일,4,저녁,44181.53,11045.38,20230104
399,2021,1,3017055000,용문동,f,여성,4,목요일,5,야간,23029.76,3289.97,20230104
400,2021,1,3017055000,용문동,m,남성,4,목요일,5,야간,25050.27,3578.61,20230104
401,2021,1,3017055000,용문동,f,여성,5,금요일,1,출근,14764.76,7382.38,20230104
402,2021,1,3017055000,용문동,m,남성,5,금요일,1,출근,15031.77,7515.89,20230104
403,2021,1,3017055000,용문동,f,여성,5,금요일,2,주간,110185.31,12242.81,20230104
404,2021,1,3017055000,용문동,m,남성,5,금요일,2,주간,104383.35,11598.15,20230104
405,2021,1,3017055000,용문동,f,여성,5,금요일,3,퇴근,27621.33,13810.67,20230104
406,2021,1,3017055000,용문동,m,남성,5,금요일,3,퇴근,27291.54,13645.77,20230104
407,2021,1,3017055000,용문동,f,여성,5,금요일,4,저녁,55464.04,13866.01,20230104
408,2021,1,3017055000,용문동,m,남성,5,금요일,4,저녁,55907.25,13976.81,20230104
409,2021,1,3017055000,용문동,f,여성,5,금요일,5,야간,29289.2,4184.17,20230104
410,2021,1,3017055000,용문동,m,남성,5,금요일,5,야간,32029.61,4575.66,20230104
411,2021,1,3017055000,용문동,f,여성,6,토요일,1,출근,13706.45,6853.23,20230104
412,2021,1,3017055000,용문동,m,남성,6,토요일,1,출근,14894.58,7447.29,20230104
413,2021,1,3017055000,용문동,f,여성,6,토요일,2,주간,101723.75,11302.64,20230104
414,2021,1,3017055000,용문동,m,남성,6,토요일,2,주간,106653.84,11850.43,20230104
415,2021,1,3017055000,용문동,f,여성,6,토요일,3,퇴근,26108.05,13054.03,20230104
416,2021,1,3017055000,용문동,m,남성,6,토요일,3,퇴근,27621.61,13810.81,20230104
417,2021,1,3017055000,용문동,f,여성,6,토요일,4,저녁,53480.82,13370.21,20230104
418,2021,1,3017055000,용문동,m,남성,6,토요일,4,저녁,55118.91,13779.73,20230104
419,2021,1,3017055000,용문동,f,여성,6,토요일,5,야간,31497.95,4499.71,20230104
420,2021,1,3017055000,용문동,m,남성,6,토요일,5,야간,34670.47,4952.92,20230104
421,2021,1,3017055500,탄방동,f,여성,0,일요일,1,출근,38767.67,19383.84,20230104
422,2021,1,3017055500,탄방동,m,남성,0,일요일,1,출근,43794.51,21897.26,20230104
423,2021,1,3017055500,탄방동,f,여성,0,일요일,2,주간,423288.26,47032.03,20230104
424,2021,1,3017055500,탄방동,m,남성,0,일요일,2,주간,396819.54,44091.06,20230104
425,2021,1,3017055500,탄방동,f,여성,0,일요일,3,퇴근,107404.71,53702.36,20230104
426,2021,1,3017055500,탄방동,m,남성,0,일요일,3,퇴근,100991.52,50495.76,20230104
427,2021,1,3017055500,탄방동,f,여성,0,일요일,4,저녁,184454.09,46113.52,20230104
428,2021,1,3017055500,탄방동,m,남성,0,일요일,4,저녁,176434.72,44108.68,20230104
429,2021,1,3017055500,탄방동,f,여성,0,일요일,5,야간,89436.36,12776.62,20230104
430,2021,1,3017055500,탄방동,m,남성,0,일요일,5,야간,104823.01,14974.72,20230104
431,2021,1,3017055500,탄방동,f,여성,1,월요일,1,출근,43994.43,21997.22,20230104
432,2021,1,3017055500,탄방동,m,남성,1,월요일,1,출근,43151.01,21575.51,20230104
433,2021,1,3017055500,탄방동,f,여성,1,월요일,2,주간,445414.64,49490.52,20230104
434,2021,1,3017055500,탄방동,m,남성,1,월요일,2,주간,369961.28,41106.81,20230104
435,2021,1,3017055500,탄방동,f,여성,1,월요일,3,퇴근,101250.33,50625.17,20230104
436,2021,1,3017055500,탄방동,m,남성,1,월요일,3,퇴근,91440.16,45720.08,20230104
437,2021,1,3017055500,탄방동,f,여성,1,월요일,4,저녁,165899.42,41474.85,20230104
438,2021,1,3017055500,탄방동,m,남성,1,월요일,4,저녁,153879.29,38469.82,20230104
439,2021,1,3017055500,탄방동,f,여성,1,월요일,5,야간,65627.07,9375.3,20230104
440,2021,1,3017055500,탄방동,m,남성,1,월요일,5,야간,69912.76,9987.54,20230104
441,2021,1,3017055500,탄방동,f,여성,2,화요일,1,출근,43406.92,21703.46,20230104
442,2021,1,3017055500,탄방동,m,남성,2,화요일,1,출근,43076.81,21538.41,20230104
443,2021,1,3017055500,탄방동,f,여성,2,화요일,2,주간,449532.32,49948.03,20230104
444,2021,1,3017055500,탄방동,m,남성,2,화요일,2,주간,367819.77,40868.86,20230104
445,2021,1,3017055500,탄방동,f,여성,2,화요일,3,퇴근,103702.45,51851.23,20230104
446,2021,1,3017055500,탄방동,m,남성,2,화요일,3,퇴근,91406.85,45703.43,20230104
447,2021,1,3017055500,탄방동,f,여성,2,화요일,4,저녁,166777.64,41694.41,20230104
448,2021,1,3017055500,탄방동,m,남성,2,화요일,4,저녁,155082.12,38770.53,20230104
449,2021,1,3017055500,탄방동,f,여성,2,화요일,5,야간,65628.71,9375.53,20230104
450,2021,1,3017055500,탄방동,m,남성,2,화요일,5,야간,68590.25,9798.61,20230104
451,2021,1,3017055500,탄방동,f,여성,3,수요일,1,출근,43507.92,21753.96,20230104
452,2021,1,3017055500,탄방동,m,남성,3,수요일,1,출근,42806.49,21403.25,20230104
453,2021,1,3017055500,탄방동,f,여성,3,수요일,2,주간,450493.31,50054.81,20230104
454,2021,1,3017055500,탄방동,m,남성,3,수요일,2,주간,369044.97,41005,20230104
455,2021,1,3017055500,탄방동,f,여성,3,수요일,3,퇴근,104147.94,52073.97,20230104
456,2021,1,3017055500,탄방동,m,남성,3,수요일,3,퇴근,91625.76,45812.88,20230104
457,2021,1,3017055500,탄방동,f,여성,3,수요일,4,저녁,167494.24,41873.56,20230104
458,2021,1,3017055500,탄방동,m,남성,3,수요일,4,저녁,155244.8,38811.2,20230104
459,2021,1,3017055500,탄방동,f,여성,3,수요일,5,야간,66329.53,9475.65,20230104
460,2021,1,3017055500,탄방동,m,남성,3,수요일,5,야간,70424.18,10060.6,20230104
461,2021,1,3017055500,탄방동,f,여성,4,목요일,1,출근,43974.39,21987.2,20230104
462,2021,1,3017055500,탄방동,m,남성,4,목요일,1,출근,42909.79,21454.9,20230104
463,2021,1,3017055500,탄방동,f,여성,4,목요일,2,주간,446817.2,49646.36,20230104
464,2021,1,3017055500,탄방동,m,남성,4,목요일,2,주간,363810.54,40423.39,20230104
465,2021,1,3017055500,탄방동,f,여성,4,목요일,3,퇴근,102054.42,51027.21,20230104
466,2021,1,3017055500,탄방동,m,남성,4,목요일,3,퇴근,90548.24,45274.12,20230104
467,2021,1,3017055500,탄방동,f,여성,4,목요일,4,저녁,165395.91,41348.98,20230104
468,2021,1,3017055500,탄방동,m,남성,4,목요일,4,저녁,153681.17,38420.29,20230104
469,2021,1,3017055500,탄방동,f,여성,4,목요일,5,야간,67485.1,9640.73,20230104
470,2021,1,3017055500,탄방동,m,남성,4,목요일,5,야간,70755.25,10107.89,20230104
471,2021,1,3017055500,탄방동,f,여성,5,금요일,1,출근,50870.36,25435.18,20230104
472,2021,1,3017055500,탄방동,m,남성,5,금요일,1,출근,51950.01,25975.01,20230104
473,2021,1,3017055500,탄방동,f,여성,5,금요일,2,주간,528192.55,58688.06,20230104
474,2021,1,3017055500,탄방동,m,남성,5,금요일,2,주간,446970.85,49663.43,20230104
475,2021,1,3017055500,탄방동,f,여성,5,금요일,3,퇴근,124234.16,62117.08,20230104
476,2021,1,3017055500,탄방동,m,남성,5,금요일,3,퇴근,111273.87,55636.94,20230104
477,2021,1,3017055500,탄방동,f,여성,5,금요일,4,저녁,202507.38,50626.85,20230104
478,2021,1,3017055500,탄방동,m,남성,5,금요일,4,저녁,193062.59,48265.65,20230104
479,2021,1,3017055500,탄방동,f,여성,5,금요일,5,야간,84084.74,12012.11,20230104
480,2021,1,3017055500,탄방동,m,남성,5,금요일,5,야간,91298.44,13042.64,20230104
481,2021,1,3017055500,탄방동,f,여성,6,토요일,1,출근,44839.86,22419.93,20230104
482,2021,1,3017055500,탄방동,m,남성,6,토요일,1,출근,47308.71,23654.36,20230104
483,2021,1,3017055500,탄방동,f,여성,6,토요일,2,주간,524096.16,58232.91,20230104
484,2021,1,3017055500,탄방동,m,남성,6,토요일,2,주간,467747.22,51971.91,20230104
485,2021,1,3017055500,탄방동,f,여성,6,토요일,3,퇴근,117560.51,58780.26,20230104
486,2021,1,3017055500,탄방동,m,남성,6,토요일,3,퇴근,111255.96,55627.98,20230104
487,2021,1,3017055500,탄방동,f,여성,6,토요일,4,저녁,191806.29,47951.57,20230104
488,2021,1,3017055500,탄방동,m,남성,6,토요일,4,저녁,188364.26,47091.07,20230104
489,2021,1,3017055500,탄방동,f,여성,6,토요일,5,야간,87232,12461.72,20230104
490,2021,1,3017055500,탄방동,m,남성,6,토요일,5,야간,99837.86,14262.55,20230104
491,2021,1,3017056000,괴정동,f,여성,0,일요일,1,출근,23172.99,11586.5,20230104
492,2021,1,3017056000,괴정동,m,남성,0,일요일,1,출근,26205.29,13102.65,20230104
493,2021,1,3017056000,괴정동,f,여성,0,일요일,2,주간,178681.57,19853.51,20230104
494,2021,1,3017056000,괴정동,m,남성,0,일요일,2,주간,186884.49,20764.95,20230104
495,2021,1,3017056000,괴정동,f,여성,0,일요일,3,퇴근,51856.75,25928.38,20230104
496,2021,1,3017056000,괴정동,m,남성,0,일요일,3,퇴근,52534.19,26267.1,20230104
497,2021,1,3017056000,괴정동,f,여성,0,일요일,4,저녁,101842.68,25460.67,20230104
498,2021,1,3017056000,괴정동,m,남성,0,일요일,4,저녁,101334.45,25333.61,20230104
499,2021,1,3017056000,괴정동,f,여성,0,일요일,5,야간,57645.21,8235.03,20230104
500,2021,1,3017056000,괴정동,m,남성,0,일요일,5,야간,66759.9,9537.13,20230104
501,2021,1,3017056000,괴정동,f,여성,1,월요일,1,출근,21198.93,10599.47,20230104
502,2021,1,3017056000,괴정동,m,남성,1,월요일,1,출근,22254.74,11127.37,20230104
503,2021,1,3017056000,괴정동,f,여성,1,월요일,2,주간,159645.67,17738.41,20230104
