사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467730,2018074,44150105,44150003,충청남도 공주시3,충청남도 공주시 산성동(중동사거리 인근),8,8,0,4,1,3,127.124729,36.45661212,"{""type"":""Polygon"",""coordinates"":[[[127.12607649,36.45661212],[127.12605059,36.45640068],[127.12597391,36.45619737],[127.1258494,36.45601],[127.12568182,36.45584577],[127.12547763,36.45571098],[127.12524467,36.45561083],[127.12499189,36.45554915],[127.12472901,36.45552833],[127.12446613,36.45554915],[127.12421336,36.45561083],[127.1239804,36.45571098],[127.12377621,36.45584577],[127.12360863,36.45601],[127.12348411,36.45619737],[127.12340743,36.45640068],[127.12338154,36.45661212],[127.12340743,36.45682355],[127.12348411,36.45702686],[127.12360863,36.45721423],[127.12377621,36.45737846],[127.1239804,36.45751325],[127.12421336,36.4576134],[127.12446613,36.45767507],[127.12472901,36.45769589],[127.12499189,36.45767507],[127.12524467,36.4576134],[127.12547763,36.45751325],[127.12568182,36.45737846],[127.1258494,36.45721423],[127.12597391,36.45702686],[127.12605059,36.45682355],[127.12607649,36.45661212]]]}"
6467725,2018074,44180101,44180001,충청남도 보령시1,충청남도 보령시 대천동(명문당사거리 인근),13,13,0,8,5,0,126.5968305,36.35025206,"{""type"":""Polygon"",""coordinates"":[[[126.59817795,36.35025206],[126.59815206,36.35004033],[126.59807538,36.34983674],[126.59795086,36.34964911],[126.59778329,36.34948465],[126.5975791,36.34934968],[126.59734614,36.34924939],[126.59709336,36.34918764],[126.59683048,36.34916678],[126.5965676,36.34918764],[126.59631483,36.34924939],[126.59608187,36.34934968],[126.59587767,36.34948465],[126.5957101,36.34964911],[126.59558558,36.34983674],[126.5955089,36.35004033],[126.59548301,36.35025206],[126.5955089,36.35046378],[126.59558558,36.35066737],[126.5957101,36.350855],[126.59587767,36.35101945],[126.59608187,36.35115442],[126.59631483,36.35125471],[126.5965676,36.35131646],[126.59683048,36.35133731],[126.59709336,36.35131646],[126.59734614,36.35125471],[126.5975791,36.35115442],[126.59778329,36.35101945],[126.59795086,36.350855],[126.59807538,36.35066737],[126.59815206,36.35046378],[126.59817795,36.35025206]]]}"
6467726,2018074,44180104,44180002,충청남도 보령시2,충청남도 보령시 동대동(신설사거리 인근),8,17,0,6,11,0,126.6081534,36.35234471,"{""type"":""Polygon"",""coordinates"":[[[126.60950089,36.35234471],[126.609475,36.35213299],[126.60939832,36.35192941],[126.6092738,36.35174178],[126.60910623,36.35157733],[126.60890203,36.35144237],[126.60866907,36.35134208],[126.6084163,36.35128032],[126.60815342,36.35125947],[126.60789054,36.35128032],[126.60763776,36.35134208],[126.6074048,36.35144237],[126.60720061,36.35157733],[126.60703304,36.35174178],[126.60690852,36.35192941],[126.60683184,36.35213299],[126.60680595,36.35234471],[126.60683184,36.35255643],[126.60690852,36.35276001],[126.60703304,36.35294764],[126.60720061,36.35311209],[126.6074048,36.35324705],[126.60763776,36.35334733],[126.60789054,36.35340909],[126.60815342,36.35342994],[126.6084163,36.35340909],[126.60866907,36.35334733],[126.60890203,36.35324705],[126.60910623,36.35311209],[126.6092738,36.35294764],[126.60939832,36.35276001],[126.609475,36.35255643],[126.60950089,36.35234471]]]}"
6467727,2018074,44180104,44180003,충청남도 보령시3,충청남도 보령시 동대동(동대사거리 인근),7,9,0,5,4,0,126.6044324,36.34857412,"{""type"":""Polygon"",""coordinates"":[[[126.60577992,36.34857412],[126.60575403,36.34836239],[126.60567735,36.3481588],[126.60555283,36.34797116],[126.60538526,36.3478067],[126.60518107,36.34767173],[126.60494811,36.34757144],[126.60469533,36.34750968],[126.60443245,36.34748882],[126.60416957,36.34750968],[126.60391679,36.34757144],[126.60368383,36.34767173],[126.60347964,36.3478067],[126.60331207,36.34797116],[126.60318755,36.3481588],[126.60311087,36.34836239],[126.60308498,36.34857412],[126.60311087,36.34878585],[126.60318755,36.34898944],[126.60331207,36.34917707],[126.60347964,36.34934153],[126.60368383,36.3494765],[126.60391679,36.34957679],[126.60416957,36.34963855],[126.60443245,36.3496594],[126.60469533,36.34963855],[126.60494811,36.34957679],[126.60518107,36.3494765],[126.60538526,36.34934153],[126.60555283,36.34917707],[126.60567735,36.34898944],[126.60575403,36.34878585],[126.60577992,36.34857412]]]}"
6467722,2018074,44200101,44200001,충청남도 아산시1,충청남도 아산시 온천동(역전삼거리 인근),18,35,0,6,29,0,127.004071,36.78136203,"{""type"":""Polygon"",""coordinates"":[[[127.00541845,36.78136203],[127.00539256,36.78115148],[127.00531588,36.78094902],[127.00519136,36.78076244],[127.00502379,36.78059889],[127.0048196,36.78046468],[127.00458664,36.78036495],[127.00433386,36.78030353],[127.00407098,36.78028279],[127.0038081,36.78030353],[127.00355532,36.78036495],[127.00332236,36.78046468],[127.00311817,36.78059889],[127.0029506,36.78076244],[127.00282608,36.78094902],[127.0027494,36.78115148],[127.00272351,36.78136203],[127.0027494,36.78157257],[127.00282608,36.78177503],[127.0029506,36.78196161],[127.00311817,36.78212515],[127.00332236,36.78225937],[127.00355532,36.7823591],[127.0038081,36.78242051],[127.00407098,36.78244125],[127.00433386,36.78242051],[127.00458664,36.7823591],[127.0048196,36.78225937],[127.00502379,36.78212515],[127.00519136,36.78196161],[127.00531588,36.78177503],[127.00539256,36.78157257],[127.00541845,36.78136203]]]}"
6467723,2018074,44200101,44200002,충청남도 아산시2,충청남도 아산시 온천동(온양관광앞 인근),15,20,0,7,13,0,127.0003294,36.78223353,"{""type"":""Polygon"",""coordinates"":[[[127.00167686,36.78223353],[127.00165097,36.78202298],[127.00157429,36.78182053],[127.00144977,36.78163394],[127.00128219,36.7814704],[127.001078,36.78133619],[127.00084504,36.78123646],[127.00059227,36.78117504],[127.00032939,36.7811543],[127.00006651,36.78117504],[126.99981373,36.78123646],[126.99958077,36.78133619],[126.99937658,36.7814704],[126.999209,36.78163394],[126.99908448,36.78182053],[126.9990078,36.78202298],[126.99898191,36.78223353],[126.9990078,36.78244407],[126.99908448,36.78264652],[126.999209,36.7828331],[126.99937658,36.78299664],[126.99958077,36.78313085],[126.99981373,36.78323058],[127.00006651,36.783292],[127.00032939,36.78331273],[127.00059227,36.783292],[127.00084504,36.78323058],[127.001078,36.78313085],[127.00128219,36.78299664],[127.00144977,36.7828331],[127.00157429,36.78264652],[127.00165097,36.78244407],[127.00167686,36.78223353]]]}"
6467724,2018074,44200101,44200003,충청남도 아산시3,충청남도 아산시 온천동(온양카센터 인근),13,14,0,7,5,2,127.0067905,36.78081195,"{""type"":""Polygon"",""coordinates"":[[[127.00813799,36.78081195],[127.0081121,36.7806014],[127.00803542,36.78039894],[127.0079109,36.78021236],[127.00774333,36.78004881],[127.00753914,36.77991459],[127.00730618,36.77981486],[127.0070534,36.77975344],[127.00679052,36.77973271],[127.00652764,36.77975344],[127.00627486,36.77981486],[127.0060419,36.77991459],[127.00583771,36.78004881],[127.00567014,36.78021236],[127.00554562,36.78039894],[127.00546894,36.7806014],[127.00544305,36.78081195],[127.00546894,36.7810225],[127.00554562,36.78122495],[127.00567014,36.78141154],[127.00583771,36.78157508],[127.0060419,36.78170929],[127.00627486,36.78180902],[127.00652764,36.78187044],[127.00679052,36.78189118],[127.0070534,36.78187044],[127.00730618,36.78180902],[127.00753914,36.78170929],[127.00774333,36.78157508],[127.0079109,36.78141154],[127.00803542,36.78122495],[127.0081121,36.7810225],[127.00813799,36.78081195]]]}"
6467731,2018074,44210109,44210001,충청남도 서산시1,충청남도 서산시 예천동(하이마트앞교차로 인근),15,26,0,7,18,1,126.4531682,36.76965335,"{""type"":""Polygon"",""coordinates"":[[[126.45451569,36.76965335],[126.4544898,36.76944277],[126.45441312,36.76924028],[126.4542886,36.76905367],[126.45412102,36.7688901],[126.45391683,36.76875586],[126.45368387,36.76865611],[126.45343109,36.76859469],[126.45316821,36.76857395],[126.45290533,36.76859469],[126.45265256,36.76865611],[126.4524196,36.76875586],[126.45221541,36.7688901],[126.45204783,36.76905367],[126.45192331,36.76924028],[126.45184663,36.76944277],[126.45182074,36.76965335],[126.45184663,36.76986392],[126.45192331,36.77006641],[126.45204783,36.77025302],[126.45221541,36.77041659],[126.4524196,36.77055082],[126.45265256,36.77065057],[126.45290533,36.77071199],[126.45316821,36.77073273],[126.45343109,36.77071199],[126.45368387,36.77065057],[126.45391683,36.77055082],[126.45412102,36.77041659],[126.4542886,36.77025302],[126.45441312,36.77006641],[126.4544898,36.76986392],[126.45451569,36.76965335]]]}"
6467732,2018074,44210102,44210002,충청남도 서산시2,충청남도 서산시 동문동(현대해상앞교차로 인근),15,22,0,8,14,0,126.4527057,36.77715377,"{""type"":""Polygon"",""coordinates"":[[[126.45405321,36.77715377],[126.45402732,36.77694321],[126.45395064,36.77674075],[126.45382612,36.77655415],[126.45365855,36.7763906],[126.45345435,36.77625637],[126.45322139,36.77615664],[126.45296862,36.77609522],[126.45270574,36.77607448],[126.45244286,36.77609522],[126.45219008,36.77615664],[126.45195712,36.77625637],[126.45175293,36.7763906],[126.45158536,36.77655415],[126.45146084,36.77674075],[126.45138416,36.77694321],[126.45135827,36.77715377],[126.45138416,36.77736433],[126.45146084,36.7775668],[126.45158536,36.77775339],[126.45175293,36.77791694],[126.45195712,36.77805116],[126.45219008,36.7781509],[126.45244286,36.77821231],[126.45270574,36.77823305],[126.45296862,36.77821231],[126.45322139,36.7781509],[126.45345435,36.77805116],[126.45365855,36.77791694],[126.45382612,36.77775339],[126.45395064,36.7775668],[126.45402732,36.77736433],[126.45405321,36.77715377]]]}"
6467733,2018074,44210103,44210003,충청남도 서산시3,충청남도 서산시 갈산동(동문동사거리 인근),15,19,0,6,10,3,126.459333,36.7836467,"{""type"":""Polygon"",""coordinates"":[[[126.46068046,36.7836467],[126.46065457,36.78343616],[126.46057789,36.78323371],[126.46045337,36.78304713],[126.4602858,36.7828836],[126.4600816,36.78274938],[126.45984864,36.78264965],[126.45959587,36.78258824],[126.45933299,36.7825675],[126.45907011,36.78258824],[126.45881733,36.78264965],[126.45858437,36.78274938],[126.45838018,36.7828836],[126.45821261,36.78304713],[126.45808809,36.78323371],[126.45801141,36.78343616],[126.45798552,36.7836467],[126.45801141,36.78385724],[126.45808809,36.78405969],[126.45821261,36.78424627],[126.45838018,36.78440981],[126.45858437,36.78454402],[126.45881733,36.78464374],[126.45907011,36.78470516],[126.45933299,36.78472589],[126.45959587,36.78470516],[126.45984864,36.78464374],[126.4600816,36.78454402],[126.4602858,36.78440981],[126.46045337,36.78424627],[126.46057789,36.78405969],[126.46065457,36.78385724],[126.46068046,36.7836467]]]}"
6467740,2018074,44230109,44230001,충청남도 논산시1,충청남도 논산시 내동(백제병원후문삼거리 인근),12,18,0,8,9,1,127.0944835,36.19156575,"{""type"":""Polygon"",""coordinates"":[[[127.09583095,36.19156575],[127.09580506,36.19135359],[127.09572838,36.19114959],[127.09560386,36.19096157],[127.09543629,36.19079678],[127.0952321,36.19066154],[127.09499914,36.19056104],[127.09474636,36.19049916],[127.09448348,36.19047826],[127.0942206,36.19049916],[127.09396783,36.19056104],[127.09373487,36.19066154],[127.09353067,36.19079678],[127.0933631,36.19096157],[127.09323858,36.19114959],[127.0931619,36.19135359],[127.09313601,36.19156575],[127.0931619,36.1917779],[127.09323858,36.1919819],[127.0933631,36.19216991],[127.09353067,36.1923347],[127.09373487,36.19246994],[127.09396783,36.19257043],[127.0942206,36.19263232],[127.09448348,36.19265321],[127.09474636,36.19263232],[127.09499914,36.19257043],[127.0952321,36.19246994],[127.09543629,36.1923347],[127.09560386,36.19216991],[127.09572838,36.1919819],[127.09580506,36.1917779],[127.09583095,36.19156575]]]}"
6467741,2018074,44230105,44230002,충청남도 논산시2,충청남도 논산시 취암동(논산오거리 인근),10,15,0,3,11,1,127.0866811,36.20256392,"{""type"":""Polygon"",""coordinates"":[[[127.08802853,36.20256392],[127.08800264,36.20235179],[127.08792596,36.20214782],[127.08780144,36.20195983],[127.08763386,36.20179506],[127.08742967,36.20165984],[127.08719671,36.20155936],[127.08694394,36.20149748],[127.08668106,36.20147659],[127.08641818,36.20149748],[127.0861654,36.20155936],[127.08593244,36.20165984],[127.08572825,36.20179506],[127.08556067,36.20195983],[127.08543615,36.20214782],[127.08535948,36.20235179],[127.08533358,36.20256392],[127.08535948,36.20277604],[127.08543615,36.20298002],[127.08556067,36.203168],[127.08572825,36.20333277],[127.08593244,36.20346799],[127.0861654,36.20356847],[127.08641818,36.20363034],[127.08668106,36.20365123],[127.08694394,36.20363034],[127.08719671,36.20356847],[127.08742967,36.20346799],[127.08763386,36.20333277],[127.08780144,36.203168],[127.08792596,36.20298002],[127.08800264,36.20277604],[127.08802853,36.20256392]]]}"
6467742,2018074,44230360,44230003,충청남도 논산시3,충청남도 논산시 연산면(연산사거리 인근),10,21,0,8,13,0,127.218416,36.21043862,"{""type"":""Polygon"",""coordinates"":[[[127.21976345,36.21043862],[127.21973756,36.21022651],[127.21966088,36.21002256],[127.21953636,36.20983459],[127.21936879,36.20966984],[127.2191646,36.20953463],[127.21893164,36.20943416],[127.21867886,36.20937229],[127.21841598,36.2093514],[127.2181531,36.20937229],[127.21790033,36.20943416],[127.21766737,36.20953463],[127.21746317,36.20966984],[127.2172956,36.20983459],[127.21717108,36.21002256],[127.2170944,36.21022651],[127.21706851,36.21043862],[127.2170944,36.21065072],[127.21717108,36.21085468],[127.2172956,36.21104264],[127.21746317,36.21120739],[127.21766737,36.2113426],[127.21790033,36.21144307],[127.2181531,36.21150493],[127.21841598,36.21152582],[127.21867886,36.21150493],[127.21893164,36.21144307],[127.2191646,36.2113426],[127.21936879,36.21120739],[127.21953636,36.21104264],[127.21966088,36.21085468],[127.21973756,36.21065072],[127.21976345,36.21043862]]]}"
6467761,2018074,44250315,44250001,충청남도 계룡시1,충청남도 계룡시 엄사면(엄사사거리 인근),11,16,0,2,13,1,127.2450714,36.28836784,"{""type"":""Polygon"",""coordinates"":[[[127.24641886,36.28836784],[127.24639297,36.28815594],[127.24631629,36.28795219],[127.24619177,36.28776442],[127.24602419,36.28759983],[127.24582,36.28746475],[127.24558704,36.28736438],[127.24533427,36.28730257],[127.24507139,36.2872817],[127.24480851,36.28730257],[127.24455573,36.28736438],[127.24432277,36.28746475],[127.24411858,36.28759983],[127.243951,36.28776442],[127.24382648,36.28795219],[127.24374981,36.28815594],[127.24372391,36.28836784],[127.24374981,36.28857973],[127.24382648,36.28878348],[127.243951,36.28897126],[127.24411858,36.28913584],[127.24432277,36.28927092],[127.24455573,36.28937128],[127.24480851,36.28943309],[127.24507139,36.28945396],[127.24533427,36.28943309],[127.24558704,36.28937128],[127.24582,36.28927092],[127.24602419,36.28913584],[127.24619177,36.28897126],[127.24631629,36.28878348],[127.24639297,36.28857973],[127.24641886,36.28836784]]]}"
6467762,2018074,44250315,44250002,충청남도 계룡시2,충청남도 계룡시 엄사면(신계룡앞 인근),4,7,0,6,1,0,127.242265,36.28219062,"{""type"":""Polygon"",""coordinates"":[[[127.24361252,36.28219062],[127.24358663,36.28197871],[127.24350995,36.28177494],[127.24338543,36.28158715],[127.24321785,36.28142255],[127.24301366,36.28128746],[127.2427807,36.28118708],[127.24252792,36.28112527],[127.24226504,36.2811044],[127.24200216,36.28112527],[127.24174939,36.28118708],[127.24151643,36.28128746],[127.24131224,36.28142255],[127.24114466,36.28158715],[127.24102014,36.28177494],[127.24094346,36.28197871],[127.24091757,36.28219062],[127.24094346,36.28240253],[127.24102014,36.28260629],[127.24114466,36.28279409],[127.24131224,36.28295869],[127.24151643,36.28309377],[127.24174939,36.28319414],[127.24200216,36.28325596],[127.24226504,36.28327683],[127.24252792,36.28325596],[127.2427807,36.28319414],[127.24301366,36.28309377],[127.24321785,36.28295869],[127.24338543,36.28279409],[127.24350995,36.28260629],[127.24358663,36.28240253],[127.24361252,36.28219062]]]}"
6467763,2018074,44250315,44250003,충청남도 계룡시3,충청남도 계룡시 엄사면(연화교차로 인근),4,8,0,0,8,0,127.2489995,36.28331037,"{""type"":""Polygon"",""coordinates"":[[[127.25034694,36.28331037],[127.25032105,36.28309846],[127.25024437,36.2828947],[127.25011985,36.28270691],[127.24995227,36.28254231],[127.24974808,36.28240722],[127.24951512,36.28230685],[127.24926234,36.28224503],[127.24899947,36.28222416],[127.24873659,36.28224503],[127.24848381,36.28230685],[127.24825085,36.28240722],[127.24804666,36.28254231],[127.24787908,36.28270691],[127.24775456,36.2828947],[127.24767788,36.28309846],[127.24765199,36.28331037],[127.24767788,36.28352228],[127.24775456,36.28372604],[127.24787908,36.28391383],[127.24804666,36.28407842],[127.24825085,36.28421351],[127.24848381,36.28431388],[127.24873659,36.28437569],[127.24899947,36.28439656],[127.24926234,36.28437569],[127.24951512,36.28431388],[127.24974808,36.28421351],[127.24995227,36.28407842],[127.25011985,36.28391383],[127.25024437,36.28372604],[127.25032105,36.28352228],[127.25034694,36.28331037]]]}"
6467758,2018074,44270103,44270001,충청남도 당진시1,충청남도 당진시 우두리(하이마트앞6 인근),23,36,0,12,23,1,126.632599,36.90037181,"{""type"":""Polygon"",""coordinates"":[[[126.63394652,36.90037181],[126.63392062,36.90016159],[126.63384395,36.89995945],[126.63371943,36.89977315],[126.63355185,36.89960986],[126.63334766,36.89947585],[126.6331147,36.89937628],[126.63286192,36.89931496],[126.63259904,36.89929425],[126.63233616,36.89931496],[126.63208339,36.89937628],[126.63185043,36.89947585],[126.63164624,36.89960986],[126.63147866,36.89977315],[126.63135414,36.89995945],[126.63127746,36.90016159],[126.63125157,36.90037181],[126.63127746,36.90058203],[126.63135414,36.90078417],[126.63147866,36.90097046],[126.63164624,36.90113375],[126.63185043,36.90126775],[126.63208339,36.90136733],[126.63233616,36.90142864],[126.63259904,36.90144935],[126.63286192,36.90142864],[126.6331147,36.90136733],[126.63334766,36.90126775],[126.63355185,36.90113375],[126.63371943,36.90097046],[126.63384395,36.90078417],[126.63392062,36.90058203],[126.63394652,36.90037181]]]}"
6467759,2018074,44270101,44270002,충청남도 당진시2,충청남도 당진시 읍내리(읍내동45120 인근),13,20,0,5,12,3,126.6280656,36.89832617,"{""type"":""Polygon"",""coordinates"":[[[126.62941303,36.89832617],[126.62938714,36.89811594],[126.62931046,36.89791379],[126.62918594,36.89772749],[126.62901837,36.8975642],[126.62881418,36.89743019],[126.62858122,36.89733061],[126.62832844,36.89726929],[126.62806556,36.89724858],[126.62780268,36.89726929],[126.62754991,36.89733061],[126.62731695,36.89743019],[126.62711275,36.8975642],[126.62694518,36.89772749],[126.62682066,36.89791379],[126.62674398,36.89811594],[126.62671809,36.89832617],[126.62674398,36.89853639],[126.62682066,36.89873854],[126.62694518,36.89892483],[126.62711275,36.89908812],[126.62731695,36.89922213],[126.62754991,36.89932171],[126.62780268,36.89938303],[126.62806556,36.89940374],[126.62832844,36.89938303],[126.62858122,36.89932171],[126.62881418,36.89922213],[126.62901837,36.89908812],[126.62918594,36.89892483],[126.62931046,36.89873854],[126.62938714,36.89853639],[126.62941303,36.89832617]]]}"
6467760,2018074,44270253,44270003,충청남도 당진시3,충청남도 당진시 송악읍(부곡교차로 인근),10,17,1,3,11,2,126.7834303,36.94528645,"{""type"":""Polygon"",""coordinates"":[[[126.78477777,36.94528645],[126.78475188,36.94507635],[126.7846752,36.94487433],[126.78455068,36.94468815],[126.78438311,36.94452495],[126.78417892,36.94439102],[126.78394596,36.9442915],[126.78369318,36.94423022],[126.7834303,36.94420953],[126.78316742,36.94423022],[126.78291464,36.9442915],[126.78268168,36.94439102],[126.78247749,36.94452495],[126.78230992,36.94468815],[126.7821854,36.94487433],[126.78210872,36.94507635],[126.78208283,36.94528645],[126.78210872,36.94549654],[126.7821854,36.94569856],[126.78230992,36.94588475],[126.78247749,36.94604794],[126.78268168,36.94618186],[126.78291464,36.94628138],[126.78316742,36.94634266],[126.7834303,36.94636336],[126.78369318,36.94634266],[126.78394596,36.94628138],[126.78417892,36.94618186],[126.78438311,36.94604794],[126.78455068,36.94588475],[126.7846752,36.94569856],[126.78475188,36.94549654],[126.78477777,36.94528645]]]}"
6467734,2018074,44710250,44710001,충청남도 금산군1,충청남도 금산군 금산읍(현대카센터1 인근),7,11,0,5,6,0,127.4959191,36.10197796,"{""type"":""Polygon"",""coordinates"":[[[127.49726661,36.10197796],[127.49724072,36.10176556],[127.49716404,36.10156133],[127.49703952,36.1013731],[127.49687194,36.10120812],[127.49666775,36.10107272],[127.49643479,36.10097211],[127.49618202,36.10091016],[127.49591914,36.10088924],[127.49565626,36.10091016],[127.49540348,36.10097211],[127.49517052,36.10107272],[127.49496633,36.10120812],[127.49479875,36.1013731],[127.49467423,36.10156133],[127.49459756,36.10176556],[127.49457166,36.10197796],[127.49459756,36.10219036],[127.49467423,36.1023946],[127.49479875,36.10258282],[127.49496633,36.1027478],[127.49517052,36.10288319],[127.49540348,36.1029838],[127.49565626,36.10304575],[127.49591914,36.10306667],[127.49618202,36.10304575],[127.49643479,36.1029838],[127.49666775,36.10288319],[127.49687194,36.1027478],[127.49703952,36.10258282],[127.49716404,36.1023946],[127.49724072,36.10219036],[127.49726661,36.10197796]]]}"
6467735,2018074,44710250,44710002,충청남도 금산군2,충청남도 금산군 금산읍(제1상옥교1 인근),7,7,0,3,4,0,127.4882616,36.10225637,"{""type"":""Polygon"",""coordinates"":[[[127.48960911,36.10225637],[127.48958322,36.10204397],[127.48950654,36.10183973],[127.48938202,36.10165151],[127.48921444,36.10148653],[127.48901025,36.10135113],[127.48877729,36.10125052],[127.48852452,36.10118857],[127.48826164,36.10116765],[127.48799876,36.10118857],[127.48774598,36.10125052],[127.48751302,36.10135113],[127.48730883,36.10148653],[127.48714125,36.10165151],[127.48701673,36.10183973],[127.48694005,36.10204397],[127.48691416,36.10225637],[127.48694005,36.10246877],[127.48701673,36.102673],[127.48714125,36.10286122],[127.48730883,36.1030262],[127.48751302,36.1031616],[127.48774598,36.1032622],[127.48799876,36.10332415],[127.48826164,36.10334507],[127.48852452,36.10332415],[127.48877729,36.1032622],[127.48901025,36.1031616],[127.48921444,36.1030262],[127.48938202,36.10286122],[127.48950654,36.102673],[127.48958322,36.10246877],[127.48960911,36.10225637]]]}"
6467736,2018074,44710250,44710003,충청남도 금산군3,충청남도 금산군 금산읍(금산읍앞 인근),6,9,1,3,5,0,127.4897075,36.10716628,"{""type"":""Polygon"",""coordinates"":[[[127.49105502,36.10716628],[127.49102912,36.10695389],[127.49095245,36.10674967],[127.49082793,36.10656145],[127.49066035,36.10639648],[127.49045616,36.10626109],[127.4902232,36.10616049],[127.48997042,36.10609854],[127.48970754,36.10607762],[127.48944466,36.10609854],[127.48919189,36.10616049],[127.48895893,36.10626109],[127.48875474,36.10639648],[127.48858716,36.10656145],[127.48846264,36.10674967],[127.48838596,36.10695389],[127.48836007,36.10716628],[127.48838596,36.10737866],[127.48846264,36.10758288],[127.48858716,36.10777109],[127.48875474,36.10793606],[127.48895893,36.10807145],[127.48919189,36.10817205],[127.48944466,36.108234],[127.48970754,36.10825491],[127.48997042,36.108234],[127.4902232,36.10817205],[127.49045616,36.10807145],[127.49066035,36.10793606],[127.49082793,36.10777109],[127.49095245,36.10758288],[127.49102912,36.10737866],[127.49105502,36.10716628]]]}"
